Sr.no|title|content|author|image url|news url|label
39|No, These Pics Don't Show Tejashwi Yadav Receiving A 'Youngest...|BOOM found that the viral images were taken during Yadav's 2016 visit to Geneva, Switzerland.|BoomLive|https://www.boomlive.in/h-upload/2020/11/11/500x300_934079-tejashwi-yadav-01.webp|https://www.boomlive.in/fake-news/fake-news/no-these-pics-dont-show-tejashwi-yadav-receiving-a-youngest-politician-award-10616|1
40|Claims Of Manmohan Singh Being Invited For Biden Inauguration Are|While Biden may have crossed 270 delegate threshold, the electoral process is far from complete.|BoomLive|https://www.boomlive.in/h-upload/2020/11/09/500x300_933943-manmohan-singh-biden-chief-guest05.webp|https://www.boomlive.in/fake-news/fake-news/claims-of-manmohan-singh-being-invited-for-biden-inauguration-are-false-10613|1
41|Did Recep Erdogan Refuse To Shake Emmanuel Macron's Hand? A Fact Check|BOOM found that the image is from 2018, years before Macron defended the right of cartoonists to draw the Prophet...|BoomLive|https://www.boomlive.in/h-upload/2020/11/10/500x300_934035-erdogan-macron-handshake-fact-check01.webp|https://www.boomlive.in/fake-news/fake-news/did-recep-erdogan-refuse-to-shake-emmanuel-macrons-hand-a-fact-check-10609|1
42|Video Of Protests In Spain Over COVID-19 Restrictions Peddled As|The video is from Barcelona, Spain where riots occurred against new restrictions to curb the spread of COVID-19|BoomLive|https://www.boomlive.in/h-upload/2020/11/10/500x300_934016-police-action-in-francebarcelona.webp|https://www.boomlive.in/fake-news/fake-news/video-of-protests-in-spain-over-covid-19-restrictions-peddled-as-france-10607|1
43|Fake Letter Claims PM Modi Endorses Giriraj Singh As Next Bihar CM|BOOM found that the letter is fake and has several discrepancies including grammatical errors.|BoomLive|https://www.boomlive.in/h-upload/2020/11/10/500x300_933994-modi-letter.webp|https://www.boomlive.in/fake-news/fake-news/fake-letter-claims-pm-modi-endorses-giriraj-singh-as-next-bihar-cm-10602|1
44|Images Of Bus Accident Involving BSF Personnel Viral With Fake Claims|BOOM confirmed with the medical officer of Singwara PHC in Bihar where the personnel received first aid that no one had...|BoomLive|https://www.boomlive.in/h-upload/2020/11/10/500x300_933996-images-of-bus-accident-involving-bsf-personnel-viral-with-fake-claims.webp|https://www.boomlive.in/fake-news/fake-news/images-of-bus-accident-involving-bsf-personnel-viral-with-fake-claims-10578|1
45|2018 Video From Russia Viral As Stuffing Of Ballots In US Elections|BOOM found that the viral footage shows stuffing of ballot boxes in Russia's Lyubertsy city during the 2018 elections.|BoomLive|https://www.boomlive.in/h-upload/2020/11/08/500x300_933881-us-election.webp|https://www.boomlive.in/fake-news/fake-news/2018-video-from-russia-viral-as-stuffing-of-ballots-in-us-elections-10575|1
46|No, Denmark Has Not Passed A Law Banning Muslims From Voting|BOOM found no records of Denmark passing a law which revoked the voting rights of Muslims.|BoomLive|https://www.boomlive.in/h-upload/2020/11/07/500x300_933831-denmark01.webp|https://www.boomlive.in/fake-news/fake-news/no-denmark-has-not-passed-a-law-banning-muslims-from-voting-10563|1
47|Video Of Collection Of Mail-in Ballots Viral As Voter Fraud In...|The viral clip is from Reseda, Los Angles where election officials were collecting valid mail-in ballots.|BoomLive|https://www.boomlive.in/h-upload/2020/11/07/500x300_933795-us-postal-ballots.webp|https://www.boomlive.in/fake-news/fake-news/video-of-collection-of-mail-in-ballots-viral-as-voter-fraud-in-california-10549|1
48|Himanta Biswa Sarma, News18, Times Now Falsely Claim 'Pakistan...|BOOM analysed videos shot at the venue and found that no such slogan was raised by AIUDF supporters.|BoomLive|https://www.boomlive.in/h-upload/2020/11/06/500x300_933734-shouting-pakistan-zindabad.webp|https://www.boomlive.in/fake-news/fake-news/himanta-biswa-sarma-news18-times-now-falsely-claim-pakistan-zindabad-slogans-raised-in-assam-10540|1
49|No, A Pornhub Notification Did Not Pop Up During CNN's Election...|BOOM found that the video has been doctored to show a Pornhub notification pop up on CNN's Magic Wall.|BoomLive|https://www.boomlive.in/h-upload/2020/11/06/500x300_933767-cnn-fake-pornhub-notification.webp|https://www.boomlive.in/fake-news/fake-news/no-a-pornhub-notification-did-not-pop-up-during-cnns-election-coverage-10539|1
50|Video Of Cricket Bat Assault On Temple Priest In Haryana Viral As...|BOOM contacted the local police and found that four persons have been arrested in connection with the assault.|BoomLive|https://www.boomlive.in/h-upload/2020/11/06/500x300_933761--.webp|https://www.boomlive.in/fake-news/fake-news/video-of-cricket-bat-assault-on-temple-priest-in-haryana-viral-as-gujarat-10538|1
51|2017 Video Of French Muslims Praying On Street Shared As Recent|BOOM found that Muslims in Clichy were offering prayers on the street as a mark of protest against the closure of a...|BoomLive|https://www.boomlive.in/h-upload/2020/11/05/500x300_933668-france-macron-tayyip.webp|https://www.boomlive.in/fake-news/fake-news/2017-video-of-french-muslims-praying-on-street-shared-as-recent-10523|1
52|Has The UN Removed Kashmir From Unresolved Disputes List? A Factcheck|This UNSC development, that took place in 2010,  is circulating as a recent diplomatic win for the government.|BoomLive|https://www.boomlive.in/h-upload/2020/11/05/500x300_933653-kashmir-un.webp|https://www.boomlive.in/fake-news/fake-news/has-the-un-removed-kashmir-from-unresolved-disputes-list-a-factcheck-10522|1
53|No, Sachin Tendulkar Did Not Say This About Prophet Mohammed|BOOM found that Sachin Tendulkar did not make any statement about Prophet Mohammed.|BoomLive|https://www.boomlive.in/h-upload/2020/11/05/500x300_933647-sachin-tendulkars-fake-quote-shared-on-prophet-mohammed.webp|https://www.boomlive.in/fake-news/fake-news/no-sachin-tendulkar-did-not-say-this-about-prophet-mohammed-10520|1
54|2017 Protest Clip Viral Claiming Muslims In France Stopped From|BOOM found that the incident is from 2017 in Paris when Muslims took to pray outside on a street, as a mark of protest...|BoomLive|https://www.boomlive.in/h-upload/2020/11/04/500x300_933542--.webp|https://www.boomlive.in/fake-news/fake-news/2017-protest-clip-viral-claiming-muslims-in-france-stopped-from-praying-10510|1
55|Photo Of Arnab Goswami Tortured By Mumbai Police? Not Really|BOOM found that the photo is from January when three UP police personnel beat up an alleged phone thief.|BoomLive|https://www.boomlive.in/h-upload/2020/11/04/500x300_933595-arnab-goswami-beaten-up-by-mumbai-police-fake-photo.webp|https://www.boomlive.in/fake-news/fake-news/photo-of-arnab-goswami-tortured-by-mumbai-police-not-really-10506|1
56|No, This Video Does Not Show A Discussion On Quran In France's...|BOOM found that the man in the video is Filip Dewinter, a leader of a far-right political party in Belgium.|BoomLive|https://www.boomlive.in/h-upload/2020/11/04/500x300_933555-discussion-about-quran-in-french-parliament.webp|https://www.boomlive.in/fake-news/fake-news/no-this-video-does-not-show-a-discussion-on-quran-in-frances-parliament-10494|1
57|No, This Video Does Not Show Kuwaitis Boycotting French Products|BOOM found out that the viral video is from Al Ahsa, Saudi Arabia where authorities were disposing of spoiled cheese.|BoomLive|https://www.boomlive.in/h-upload/2020/11/03/500x300_933485-kuwait-put-all-france-products-in-garbage.webp|https://www.boomlive.in/fake-news/fake-news/no-this-video-does-not-show-kuwaitis-boycotting-french-products-10485|1
58|Dubbaka Bypolls: Old Video Of TRS Workers Distributing Money Revived|The video is from January 2020, when TRS candidates allegedly distributed money in Sathupally for the municipal|BoomLive|https://www.boomlive.in/h-upload/2020/11/03/500x300_933479-trs-videodubbaka.webp|https://www.boomlive.in/fake-news/fake-news/dubbaka-bypolls-old-video-of-trs-workers-distributing-money-revived-10481|1
59|Death Hoax: Social Media Posts Falsely Claim Kapil Dev Has Passed Away|Kapil Dev had recently appeared as a guest on a TV News channel's cricket show on November 2, 2020.|BoomLive|https://www.boomlive.in/h-upload/2020/11/03/500x300_933469-kapil-dev.webp|https://www.boomlive.in/fake-news/fake-news/death-hoax-social-media-posts-falsely-claim-kapil-dev-has-passed-away-10479|1
60|2019 Video Viral With False Claims Of EVM Being Rigged In Bihar Polls|BOOM found that the video has been on Facebook since May 2019 and is not related to the ongoing Bihar elections.|BoomLive|https://www.boomlive.in/h-upload/2020/11/02/500x300_933399-2019-video-viral-with-false-claims-of-evm-being-rigged-in-bihar-polls.webp|https://www.boomlive.in/fake-news/fake-news/2019-video-viral-with-false-claims-of-evm-being-rigged-in-bihar-polls-10462|1
61|Viral Image Does Not Show Under-Construction Ram Temple In Ayodhya|BOOM found that the viral image shows the construction works at the Kashi Vishwanath corridor project in Varanasi.|BoomLive|https://www.boomlive.in/h-upload/2020/11/01/500x300_933359-933315-ram-mandir.webp|https://www.boomlive.in/fake-news/fake-news/viral-image-does-not-show-under-construction-ram-temple-in-ayodhya-10459|1
62|Viral Charlie Hebdo Cartoon On Shaheen Bagh Protestors Is Fake|BOOM found that the original cartoon from 2014 has been doctored and the words 'Shaheen Bhag' have been added to it|BoomLive|https://www.boomlive.in/h-upload/2020/11/02/500x300_933401-viral-charlie-hebdo-cartoon-on-shaheen-bagh-protestors-is-fake.webp|https://www.boomlive.in/fake-news/fake-news/viral-charlie-hebdo-cartoon-on-shaheen-bagh-protestors-is-fake-10456|1
63|Video From Tatarstan Viral As Muslim Woman Attacked In France|BOOM found that the incident occurred in Republic of Tatarstan, where a man assaulted women in a park in July this year.|BoomLive|https://www.boomlive.in/h-upload/2020/10/31/500x300_933335-france-attack01.webp|https://www.boomlive.in/fake-news/fake-news/video-from-tatarstan-viral-as-muslim-woman-attacked-in-france-10452|1
64|Fake Post Claims Call To Boycott French Products Caused Economic|The post mixes an Express headline from August and an ongoing market fall to show the efficacy of calls to boycott...|BoomLive|https://www.boomlive.in/h-upload/2020/10/31/500x300_933323-france-boycott02.webp|https://www.boomlive.in/fake-news/fake-news/fake-post-claims-call-to-boycott-french-products-caused-economic-crisis-10450|1
65|No, This Video Does Not Show Saudi Government Disposing French|BOOM found that the clip is from November 2016 which shows officials in Al-Qassim, Saudi Arabia dispose of expired...|BoomLive|https://www.boomlive.in/h-upload/2020/10/31/500x300_933330-saudi-arabia-chicken-had-got-wasted-which-was-being-thrown-out-not-related-to-france.webp|https://www.boomlive.in/fake-news/fake-news/no-this-video-does-not-show-saudi-government-disposing-french-products-10445|1
66|Edited Screenshot Falsely Claims Rana Ayyub Condoned France Attacks|BOOM found that the viral screengrab is morphed to claim Rana Ayyub said, 'cannot hate all muslims for just two...|BoomLive|https://www.boomlive.in/h-upload/2020/10/31/500x300_933310-rana-ayub-fake-message-on-beheading.webp|https://www.boomlive.in/fake-news/fake-news/edited-screenshot-falsely-claims-rana-ayyub-condoned-france-attacks-10439|1
67|CCTV Clip From Brazil Falsely Shared As Muslim Man Attacked In France|BOOM found that the viral clip is from Minas Gerais, Brazil which shows a brawl at a diner on October 12, 2020.|BoomLive|https://www.boomlive.in/h-upload/2020/10/30/500x300_933235-this-video-is-from-brazil-not-france01.webp|https://www.boomlive.in/fake-news/fake-news/cctv-clip-from-brazil-falsely-shared-as-muslim-man-attacked-in-france-10427|1
68|No, This Video Is Not Related To The Nice Church Attack|BOOM found that although the video is from Nice, it is from an unrelated incident in August.|BoomLive|https://www.boomlive.in/h-upload/2020/10/30/500x300_933238-video-of-nice-attackfake-claim.webp|https://www.boomlive.in/fake-news/fake-news/no-this-video-is-not-related-to-the-nice-church-attack-10426|1
69|Unrelated Videos Falsely Shared As French Police Crackdown On Muslims|BOOM found that all the four videos are from different regions and not recent.|BoomLive|https://www.boomlive.in/h-upload/2020/10/29/500x300_933168-france-declares-war-on-the-muslims-viral-videofeatured-image.webp|https://www.boomlive.in/fake-news/fake-news/unrelated-videos-falsely-shared-as-french-police-crackdown-on-muslims-10416|1
70|2012 Video Of Turkish Police Dispersing Protesters Falsely Shared As...|BOOM found that the viral clip is from Yüksekova, Turkey dating back to 2012.|BoomLive|https://www.boomlive.in/h-upload/2020/10/30/500x300_933213-this-video-is-from-turkey-not-france001.webp|https://www.boomlive.in/fake-news/fake-news/2012-video-of-turkish-police-dispersing-protesters-falsely-shared-as-france-10410|1
71|Image of Yemeni Homeless Man Falsely Shared As From Gujarat|BOOM found that the image is not from Gujarat but appeared earlier on Yemeni social media.|BoomLive|https://www.boomlive.in/h-upload/2020/10/29/500x300_933127-homeless-man-from-yemen-shared-as-gujarat-fact-check-01.webp|https://www.boomlive.in/fake-news/fake-news/image-of-yemeni-homeless-man-falsely-shared-as-from-gujarat-10408|1
72|Did Pak MPs Chant 'Modi Modi' In Parliament? No, They're Chanting...|Several Indian news outlets along with popular Twitter handles misreported the sloganeering done during Pakistan...|BoomLive|https://www.boomlive.in/h-upload/2020/10/29/500x300_933121-fm-qureshi-01.webp|https://www.boomlive.in/fake-news/fake-news/did-pak-mps-chant-modi-modi-in-parliament-no-theyre-chanting-voting-10406|1
73|Images From Adult Comedy Falsely Linked To Yogi Adityanath|BOOM found that the screengrabs are from a web drama that is available on YouTube since 2017.|BoomLive|https://www.boomlive.in/h-upload/2020/10/28/500x300_933058-fake-photos-shared-depicting-yogi-adityanath-indulging-in-sexual-activities003.webp|https://www.boomlive.in/fake-news/fake-news/images-from-adult-comedy-falsely-linked-to-yogi-adityanath-10397|1
74|2012 Embassy Attacks In Sudan Falsely Shared As Attack On French...|BOOM found that the viral clip is from September 2012 when protests broke out in Khartoum, Sudan outside the embassies...|BoomLive|https://www.boomlive.in/h-upload/2020/10/28/500x300_933034-video-from-2012.webp|https://www.boomlive.in/fake-news/fake-news/2012-embassy-attacks-in-sudan-falsely-shared-as-attack-on-french-embassy-10392|1
