Sr.no|title|content|author|image url|news url|label
11|Bihar Elections 2020: Law & Order During Nitish Kumar's Rule|Claim 5: Crimes in the state rose by 42% last year compared to 2016. Murders have correspondingly risen by 20% from 2,581 in 2016 to 3,138 last year. Rapes have risen almost 44% from 1,008 in 2016 to 1,450 last year.|Ayswarya Murthy|https://www.factchecker.in/wp-content/uploads/2020/10/crime-rate-in-india.jpg|https://www.factchecker.in/fact-check/1/bihar-elections-2020-law-order-during-nitish-kumars-rule/|0
12|FactChecking PM Modi’s Claims On Setting Up New IITs, IIMs, AIIMS|“For the last seven decades, only seven All India Institute of Medical Sciences (AIIMS) were serving the country. After the year 2014, more than double, i,e, 15 AIIMS have been established in the country or are in the process of starting.”|Nidhi Jacob|https://www.factchecker.in/wp-content/uploads/2020/10/download.jpg|https://www.factchecker.in/fact-check/1/factchecking-pm-modis-claims-on-setting-up-iits-aiims-in-india/|1
13|India’s air is filthy, says Donald Trump: Why India Has A Lot To Worry|“Look at India — it’s filthy. The air is filthy.”|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2020/10/Low_visibility_due_to_Smog_at_New_Delhi_Railway_station_31st_Dec_2017_after_9AM_DSCN8829_1.jpg|https://www.factchecker.in/fact-check/1/indias-air-is-filthy-says-donald-trump-why-india-has-a-lot-to-worry/|0
14|"""Setting Up More Medical Colleges"", Says PM Modi: A FactCheck"|“We are setting up more medical colleges especially in rural areas. This ensures more opportunities for the youth. It brings better healthcare to our villages” - PM Modi|Ayswarya Murthy|https://www.factchecker.in/wp-content/uploads/2020/10/Setting-UP-More-Medical-Colleges.jpg|https://www.factchecker.in/fact-check/1/setting-up-more-rural-medical-colleges-says-pm-modi-a-factcheck/|0
15|Factchecking Yogi Adityanath's Claims On Crimes Against Women In UP|“We are setting up more medical colleges especially in rural areas. This ensures more opportunities for the youth. It brings better healthcare to our villages” - PM Modi|Mohammed Kudrati|https://www.factchecker.in/wp-content/uploads/2020/10/Factchecking-Yogi-Adityanaths-Claims-On-Crimes-Against-Women-In-UP01-1.jpg|https://www.factchecker.in/fact-check/1/factchecking-yogi-adityanaths-claims-on-crimes-against-women-in-up/|1
16|#IndependenceDay Push For More Infra Projects At Odds With India’s Climate Realities|“India can say this proudly that it is one of the very few countries where its area under forests is expanding.”|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2020/08/PM-Modi-addresses-the-Nation-on-the-74th-Independence-Day-from-Red-Fort-Delhi-_-PMO-2-24-screenshot_920x450.jpg|https://www.factchecker.in/fact-check/1/independenceday-push-for-more-infra-projects-at-odds-with-indias-climate-realities/|1
17|‘COVID-19 Misinformation Rose With Rising Confirmed Cases’|“India can say this proudly that it is one of the very few countries where its area under forests is expanding.”|Archis Chowdhury, BOOM|https://www.factchecker.in/wp-content/uploads/2020/05/Fake-News_920.jpg|https://www.factchecker.in/fact-check/2/covid-19-misinformation-rose-with-rising-confirmed-cases/|1
18|20 Countries With Most COVID-19 Cases Have Conducted 28X Tests That India Has|“The World Health Organization data shows that the combined population of 20 nations where maximum COVID-19 cases have been found is almost the same as India’s population. Further, these nations have together reported 84 times the number of cases reported in India.”|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2020/05/COVID-Testing_950.jpg|https://www.factchecker.in/fact-check/2/20-countries-with-most-covid-19-cases-have-conducted-28x-tests-that-india-has/|1
19|20 Countries Had Reported COVID-19 Cases When India Was Screening Passengers From Only China, Hong Kong|“The World Health Organization data shows that the combined population of 20 nations where maximum COVID-19 cases have been found is almost the same as India’s population. Further, these nations have together reported 84 times the number of cases reported in India.”|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2020/04/Modi-Address_920.jpg|https://www.factchecker.in/fact-check/2/20-countries-had-reported-covid-19-cases-when-india-was-screening-passengers-from-only-china-hong-kong/|1
20|Not A Single Bomb Blast In Last 6 Years: Minister Javadekar. He’s Wrong.|“The World Health Organization data shows that the combined population of 20 nations where maximum COVID-19 cases have been found is almost the same as India’s population. Further, these nations have together reported 84 times the number of cases reported in India.”|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2020/03/Prakash-Javadekar_920.jpeg|https://www.factchecker.in/fact-check/2/not-a-single-bomb-blast-in-last-6-years-minister-javadekar-hes-wrong/|1
21|JP Nadda’s Claim On Maharashtra’s Education Ranking False|“On education, Maharashtra was on the 17th rank in the country five years ago. Today, the state stands at 3rd after Fadnavis Ji's regime,” Nadda said, at a BJP rally in Navi Mumbai on February 16, 2020.|Prachi Salve|https://www.factchecker.in/wp-content/uploads/2020/03/JP-Nadda_920.jpg|https://www.factchecker.in/fact-check/2/jp-naddas-claim-on-maharashtras-education-ranking-false/|1
22|Experts Call Out Claims That Cow Dung/Urine, Yoga, AYUSH Can Prevent Or Treat COVID-19|The government’s AYUSH ministry has recommended the use of Ayurvedic, Homoeopathic and Unani medicines to prevent the COVID-19, on January 29, 2020.|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2020/03/COVID-19_920.jpg|https://www.factchecker.in/fact-check/2/experts-call-out-claims-that-cow-dung-urine-yoga-ayush-can-prevent-or-treat-covid-19/|1
23|India To Eliminate Manual Cleaning Of Sewers, Says Min. Fact: Tech Not Ready, Caste Major Challenge|“Our government is determined that there shall be no manual cleaning of sewer systems or septic tanks. Suitable technologies for such tasks have been identified by the Ministry of Housing and Urban Affairs. The Ministry is working with urban local bodies for the adoption of these technologies. We will now take this to its logical conclusion through legislative and institutional changes. Financial support for wider acceptance of such technologies will be provided.” (Budget 2020-21)|Chaitanya Mallapur|https://www.factchecker.in/wp-content/uploads/2020/02/Manual-Scavenging_920.jpg|https://www.factchecker.in/fact-check/2/india-to-eliminate-manual-cleaning-of-sewers-says-min-fact-tech-not-ready-caste-major-challenge/|1
24|Delhi Govt’s Claim On Health Services Partially True|“We initiated one more programme called the Farishte Scheme. Many times when a road accident takes place the victim on the road is not addressed. Under this scheme, if an accident occurs, you can take the patient to the nearest hospital, however expensive or big it might be, all treatment expenses will be given by the Delhi government. In the last one year we have saved 3,000 lives under this scheme.”|Sadhika Tiwari|https://www.factchecker.in/wp-content/uploads/2020/02/Pharmacy_920x450.jpg|https://www.factchecker.in/fact-check/2/delhi-govts-claim-on-health-services-partially-true/|1
25|‘Alcohol Culture’ Increases Crimes Against Women: BJP’s Raj Purohit. He’s Partly Right|Claim by BJP’s Purohit: “If this culture of alcohol spreads in this country, there will be violence against women. Today the Nirbhaya rape happened, thousands of such rapes will happen. I respectfully ask that if this [24x7 operations restaurants and pubs] is to happen, research this first. Aditya [Thackeray]...he is a young politician...he should do whatever is in his mind but first he should think about it. Will this culture of alcohol benefit India?” Purohit said in Hindi, on January 20, 2020, two days before the cabinet decision.|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2020/01/Raj-Purohit_920-1.jpg|https://www.factchecker.in/fact-check/2/alcohol-culture-increases-crimes-against-women-bjps-raj-purohits-hes-partly-right/|1
26|Rajasthan’s Health Minister Wrong On Infant Mortality Rate Claim|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2020/01/Raghu-Sharma_920.png|https://www.factchecker.in/fact-check/2/rajasthans-health-minister-wrong-on-infant-mortality-rate-claim/|1
27|2019: The Year In Five Fact-Checks|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2019/12/Factcheck_920.jpg|https://www.factchecker.in/fact-check/3/2019-the-year-in-five-fact-checks/|1
28|Minister Smriti Irani Claims Success On Cooking Gas Provision In Jharkhand, But State Has 3rd Lowest Coverage & Refill Consumption|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Pushpita Dey|https://www.factchecker.in/wp-content/uploads/2019/12/Smriti-Irani_920.jpg|https://www.factchecker.in/fact-check/3/minister-smriti-irani-claims-success-on-cooking-gas-provision-in-jharkhand-but-state-has-3rd-lowest-coverage-refill-consumption/|1
29|From Production To Consumption: A Fairer Measure Of Countries' Emissions|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Rishika Pardikar|https://www.factchecker.in/wp-content/uploads/2019/12/Emissions_920.jpg|https://www.factchecker.in/fact-check/3/from-production-to-consumption-a-fairer-measure-of-countries-emissions/|1
30|India's Fire Preparedness: A FactCheck|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2019/12/Firefighter_920.jpg|https://www.factchecker.in/fact-check/3/indias-fire-preparedness-a-factcheck/|1
31|Has The Government Used Funds For Women Safety? A Fact Check|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2019/12/Rape-Protest_920.jpg|https://www.factchecker.in/fact-check/3/has-the-government-used-funds-for-women-safety-a-fact-check/|1
32|Rising Share of Young People in MGNREGS Not A Warning Sign: Minister. Experts Disagree.|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Alfie Habershon|https://www.factchecker.in/wp-content/uploads/2019/11/Mnrega_960x450.jpg|https://www.factchecker.in/fact-check/3/rising-share-of-young-people-in-mgnregs-not-a-warning-sign-minister-experts-disagree/|1
33|Delhi Has Defeated Dengue: Chief Min Kejriwal. Fact: Numbers Are Down, But War Not Over|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Swagata Yadavar|https://www.factchecker.in/wp-content/uploads/2019/11/CM-Kejriwal_-Inspects-Dengue_960x450.jpg|https://www.factchecker.in/fact-check/3/delhi-has-defeated-dengue-chief-min-kejriwal-fact-numbers-are-down-but-war-not-over/|1
34|Trinamool MP’s Comparison Of Centre Vs State Health Budgets Misleading|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2019/11/Derek-O-Brien_920.jpeg|https://www.factchecker.in/fact-check/3/trinamool-mps-comparison-of-centre-vs-state-health-budgets-misleading/|1
35|Delhi Govt Says Air Pollution Was Lowest In 5 Yrs This Diwali. Fact: Partly True|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Bhasker Tripathi|https://www.factchecker.in/wp-content/uploads/2019/10/Delhi-Pollution_920.jpg|https://www.factchecker.in/fact-check/3/delhi-govt-says-air-pollution-was-lowest-in-5-yrs-this-diwali-fact-partly-true/|1
36|110 Million Toilets Built, But Claim That India Free Of Open Defecation Not True|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Gargi Raval|https://www.factchecker.in/wp-content/uploads/2019/10/Hansaben-Bhati_920.jpg|https://www.factchecker.in/fact-check/3/110-million-toilets-built-but-claim-that-india-free-of-open-defecation-not-true/|1
37|Users Of Banned E-Cigarettes 0.07% Of 267 Million Using More Harmful Tobacco Products|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2019/09/Smoking_920.jpg|https://www.factchecker.in/fact-check/4/users-of-banned-e-cigarettes-0-07-of-267-million-using-more-harmful-tobacco-products/|1
38|Srinagar Hospital Records Disprove Home Minister's 'No Teargas, Pellet Use' Claim|The infant mortality rate in Rajasthan was 7.62% in 2014, 7.17% in 2015, 6.66% in 2016, 6% in 2017 & 6.11% in 2018. We have reduced it to 5.55% in 2019.|Athar Parvaiz|https://www.factchecker.in/wp-content/uploads/2019/09/Rafiq-Shagu_920.jpg|https://www.factchecker.in/fact-check/4/srinagar-hospital-records-disprove-home-ministers-no-teargas-pellet-use-claim/|1
39|Governor, Police, Media Reports Belie Amit Shah’s ‘Not A Single Bullet Or Tear Gas’ Claim|“Since the abrogation of Article 370, not a single bullet or tear gas has been fired in Kashmir, not a single person has died,” Amit Shah, home minister of India, said during a rally in Maharashtra’s Solapur on September 1, 2019.|Factchecker Team|https://www.factchecker.in/wp-content/uploads/2019/09/Amit-Shah_920.jpg|https://www.factchecker.in/fact-check/4/governor-police-media-reports-belie-amit-shahs-not-a-single-bullet-or-tear-gas-claim/|1
40|PM Modi’s Speech On J&K: 4 Claims True, 4 False, 3 Partly True|“Since the abrogation of Article 370, not a single bullet or tear gas has been fired in Kashmir, not a single person has died,” Amit Shah, home minister of India, said during a rally in Maharashtra’s Solapur on September 1, 2019.|Shreya Khaitan|https://www.factchecker.in/wp-content/uploads/2019/08/PM-Speech-Article-370_920.jpg|https://www.factchecker.in/fact-check/4/pm-modis-speech-on-jk-4-claims-true-4-false-3-partly-true/|1
41|As J&K Is Shorn Of Special Status, States With Similar Provisions Are Worried|“Since the abrogation of Article 370, not a single bullet or tear gas has been fired in Kashmir, not a single person has died,” Amit Shah, home minister of India, said during a rally in Maharashtra’s Solapur on September 1, 2019.|Shreya Khaitan|https://www.factchecker.in/wp-content/uploads/2019/08/Kashmir_920.jpg|https://www.factchecker.in/fact-check/4/as-jk-is-shorn-of-special-status-states-with-similar-provisions-are-worried/|1
42|PM Twice Wrong: Clouds Do Not Hinder Radar, May Hinder Weapons|“Since the abrogation of Article 370, not a single bullet or tear gas has been fired in Kashmir, not a single person has died,” Amit Shah, home minister of India, said during a rally in Maharashtra’s Solapur on September 1, 2019.|Alison Saldanha|http://factchecker.in/wp-content/uploads/2019/05/Modi-Cloud_750.jpg|https://www.factchecker.in/fact-check/6/pm-twice-wrong-clouds-do-not-hinder-radar-may-hinder-weapons/|1
43|Shabby Homes, Rising Debts: The Trouble With PM’s Rural Housing Fund|“Since the abrogation of Article 370, not a single bullet or tear gas has been fired in Kashmir, not a single person has died,” Amit Shah, home minister of India, said during a rally in Maharashtra’s Solapur on September 1, 2019.|Shreya Raman|http://factchecker.in/wp-content/uploads/2019/05/PMAY-House_750.jpg|https://www.factchecker.in/fact-check/6/shabby-homes-rising-debts-the-trouble-with-pms-rural-housing-fund/|1
44|False: Amit Shah Claim That Courts Absolved Pragya Thakur|“In 2014, the charges against Sadhvi Pragya were pending in the court. Now, the two courts (sic) of the country have dismissed the charges of conspiracy. To strengthen its vote bank, Congress has compromised with (sic) the country's security and tried to malign Indian culture.”|Alison Saldanha|http://factchecker.in/wp-content/uploads/2019/05/Amit-Shah_750.jpg|https://www.factchecker.in/fact-check/6/false-amit-shah-claim-that-courts-absolved-pragya-thakur/|1
45|Half Finished, Behind Schedule: PM’s Promise Of Housing-For-All By 2022|“In 2014, the charges against Sadhvi Pragya were pending in the court. Now, the two courts (sic) of the country have dismissed the charges of conspiracy. To strengthen its vote bank, Congress has compromised with (sic) the country's security and tried to malign Indian culture.”|Alison Saldanha|http://factchecker.in/wp-content/uploads/2019/04/PMAY_750.jpg|https://www.factchecker.in/fact-check/6/half-finished-behind-schedule-pms-promise-of-housing-for-all-by-2022/|1
46|No Major Bomb Blasts/Terror Attacks Since 2014: Modi. Claim Is False|“When Congress' mahamilavati [highly spurious] remote government was at the Centre, didn't blasts occur in Bengaluru? Was not the nation living under fear of terror attacks? Did any major blast take place in last five years of your chowkidaar's chowkidaari? It was the power of your one vote that made it possible.”|Faizi Noor Ahmad|http://factchecker.in/wp-content/uploads/2019/06/PM-Modi_Bengaluru_750.jpg|https://www.factchecker.in/fact-check/7/no-major-bomb-blaststerror-attacks-since-2014-modi-claim-is-false/|1
47|Why The Grand Government Effort To Clean Up The Ganga Is Failing|“When Congress' mahamilavati [highly spurious] remote government was at the Centre, didn't blasts occur in Bengaluru? Was not the nation living under fear of terror attacks? Did any major blast take place in last five years of your chowkidaar's chowkidaari? It was the power of your one vote that made it possible.”|Bhasker Tripathi|http://factchecker.in/wp-content/uploads/2019/06/Ganga_750.jpg|https://www.factchecker.in/fact-check/7/why-the-grand-government-effort-to-clean-up-the-ganga-is-failing/|1
48|100 Million Jobs Created: BJP Minister. Data Show Job Losses|“When Congress' mahamilavati [highly spurious] remote government was at the Centre, didn't blasts occur in Bengaluru? Was not the nation living under fear of terror attacks? Did any major blast take place in last five years of your chowkidaar's chowkidaari? It was the power of your one vote that made it possible.”|Anand Shrivastava, Rosa Abraham &amp; Amit Basole|http://factchecker.in/wp-content/uploads/2019/04/Jobs_750.jpg|https://www.factchecker.in/fact-check/7/100-million-jobs-created-bjp-minister-data-show-job-losses/|1
49|New: Assess Constituencies By Health, Education And Economy|“When Congress' mahamilavati [highly spurious] remote government was at the Centre, didn't blasts occur in Bengaluru? Was not the nation living under fear of terror attacks? Did any major blast take place in last five years of your chowkidaar's chowkidaari? It was the power of your one vote that made it possible.”|Karthik Madhavapeddi|http://factchecker.in/wp-content/uploads/2019/04/Cover_750-1.jpg|https://www.factchecker.in/fact-check/7/new-assess-constituencies-by-health-education-and-economy/|1
50|Of 12 Claims In BJP Manifesto 2019, 5 True, 2 False, 4 Partly True, 1 Unclear|12.  We have ensured speed and effectiveness in issuing forest and environmental clearances for eligible projects due to which we have added around 9,000 sq km to the forest cover of the country.|Factchecker Team|http://factchecker.in/wp-content/uploads/2019/04/BJP-Manifesto_750-1.jpg|https://www.factchecker.in/fact-check/7/of-12-claims-in-bjp-manifesto-2019-5-true-2-false-4-partly-true-1-unclear/|1
51|No Terrorist Attack (Except In Kashmir) Since 2014: Defence Minister. She’s Wrong|12.  We have ensured speed and effectiveness in issuing forest and environmental clearances for eligible projects due to which we have added around 9,000 sq km to the forest cover of the country.|Kashyap Raibagi|http://factchecker.in/wp-content/uploads/2019/02/Nirmala-Sitharaman_750-1.jpg|https://www.factchecker.in/fact-check/8/no-terrorist-attack-except-in-kashmir-since-2014-defence-minister-shes-wrong/|1
52|As PM’s Crop Insurance Fails, 200 Angry Madhya Pradesh Farmers Move Consumer Court Against Insurance Firm|Claims not settled|Poorvi Kulkarni|http://factchecker.in/wp-content/uploads/2019/02/Ram-Inaniya_750-1.jpg|https://www.factchecker.in/fact-check/8/as-pms-crop-insurance-fails-200-angry-madhya-pradesh-farmers-move-consumer-court-against-insurance-firms/|1
53|Rape Culprits Hanged In 3 Days, 7 Days: PM Modi. No Hanging Since 2004|Claims not settled|Factchecker Team|http://factchecker.in/wp-content/uploads/2019/01/modipowerfc_750-1.jpg|https://www.factchecker.in/fact-check/8/rape-culprits-hanged-in-3-days-7-days-pm-modi-no-hanging-since-2004/|1
54|Ganga Expressway To Be World’s Longest, Claims UP CM. Proposed Mumbai-Nagpur Expressway Already Longer, Globally Many More|Claims not settled|Factchecker Team|http://factchecker.in/wp-content/uploads/2019/01/Expressway_750.jpg|https://www.factchecker.in/fact-check/8/ganga-expressway-to-be-worlds-longest-claims-up-cm-proposed-mumbai-nagpur-expressway-already-longer-globally-many-more/|1
55|Fewer Riots, Minorities Safer Under Modi Regime: Kiren Rijiju. Data Right On Riots, But Claim On Safer Minorities Without Foundation|Claims not settled|Factchecker Team|http://factchecker.in/wp-content/uploads/2019/01/Kiren-Rijiju_750-1.jpg|https://www.factchecker.in/fact-check/9/fewer-riots-minorities-safer-under-modi-regime-kiren-rijiju-data-right-on-riots-but-claim-on-safer-minorities-without-foundation/|1
56|NCRB Has No Data On Attack On Journalists: I&B Minister. He’s Wrong. Govt Has Records of 189 Attacks Till 2016|Claims not settled|Jasmin Nihalani|http://factchecker.in/wp-content/uploads/2019/01/Rajyavardhan_Singh_Rathore_750.jpg|https://www.factchecker.in/fact-check/9/ncrb-has-no-data-on-attack-on-journalists-ib-minister-hes-wrong-govt-has-records-of-189-attacks-till-2016/|1
57|Not Just A Library, As Trump Says, India Has Built Dam, Parliament Building, Roads As Part Of $3-Billion Assistance To Afghanistan||Factchecker Team|http://factchecker.in/wp-content/uploads/2019/01/Modi-Trump-Afghanistan_750.jpg|https://www.factchecker.in/fact-check/9/not-just-a-library-as-trump-says-india-has-built-dam-parliament-building-roads-as-part-of-3-billion-assistance-to-afghanistan/|1
58|Modi’s Report Card: Evaluating NDA’s Flagship Programmes In The Run-Up To 2019 Elections||Factchecker Team|http://factchecker.in/wp-content/uploads/2018/12/Modi-report_750-1.jpg|https://www.factchecker.in/fact-check/9/modis-report-card-evaluating-ndas-flagship-programmes-in-the-run-up-to-2019-elections/|1
59|Fact-Checking In 2018: The 10 Biggest Lies Of The Year|Govt Claims Rise in “Forest Cover”, Experts Say Definition Flawed|Factchecker Team|http://factchecker.in/wp-content/uploads/2018/12/Factcheck_750.jpg|https://www.factchecker.in/fact-check/9/fact-checking-in-2018-the-10-biggest-lies-of-the-year/|1
60|Gujarat Declared Free Of Open Defecation A Year Ago. But In 4 Districts, Toilets Without Walls, Water And Unconvinced Locals|Govt Claims Rise in “Forest Cover”, Experts Say Definition Flawed|Shreya Raman|http://factchecker.in/wp-content/uploads/2018/11/Gujarat-SBM_750-1.jpg|https://www.factchecker.in/fact-check/10/gujarat-declared-free-of-open-defecation-a-year-ago-but-in-4-districts-toilets-without-walls-water-and-unconvinced-locals/|1
61|In UP’s Race To Be Free Of Open Defecation, Enthusiasm For Toilets Evident--As Are Fudged Data|Govt Claims Rise in “Forest Cover”, Experts Say Definition Flawed|Swagata Yadavar|http://factchecker.in/wp-content/uploads/2018/11/UP-Swachh-Bharat_750.jpg|https://www.factchecker.in/fact-check/10/in-ups-race-to-be-free-of-open-defecation-enthusiasm-for-toilets-evident-as-are-fudged-data/|1
62|Jaitley Claim on Aadhaar + Direct Benefit Transfer Gain of Rs 90,000 Cr Annually Is False|Saving of Rs 90,000 crore due to DBT annually.|Anmol Alphonso|http://factchecker.in/wp-content/uploads/2018/11/Arun-Jaitley_750-1.jpg|https://www.factchecker.in/fact-check/10/jaitley-claim-on-aadhaar-direct-benefit-transfer-gain-of-rs-90000-cr-annually-is-false/|1
63|A Village’s Journey To Electrification, And Why ‘100%’ Claim Rings Hollow|Saving of Rs 90,000 crore due to DBT annually.|Bhasker Tripathi|http://factchecker.in/wp-content/uploads/2018/11/Electricity_750.jpg|https://www.factchecker.in/fact-check/10/a-villages-journey-to-electrification-and-why-100-claim-rings-hollow/|1
